trans_datetime,merchant,category,amt,gender,state,job,trans_num,is_fraud
1/1/2019 21:31,"fraud_Hills, Hegmann and Schaefer",health_fitness,39.57,F,TX,IT trainer,f7f7378578445eb418f5c22be5c7a75b,0
1/1/2019 21:31,fraud_Block Group,misc_pos,2.7,F,KY,"Therapist, sports",7ff728506dd6179622ce22201d719edc,0
1/1/2019 21:32,fraud_Reichel Inc,entertainment,4.74,F,IL,Landscape architect,4a02d1f64712670fc85882de4b3cf241,0
1/1/2019 21:33,"fraud_Schumm, McLaughlin and Carter",food_dining,28.54,M,NC,Paramedic,f112742149a7efacbeb075a6a028b1c7,0
1/1/2019 21:33,"fraud_Cormier, Stracke and Thiel",entertainment,45.1,F,MO,Cytogeneticist,a3e2fb7d49347f50d15adce1ef19ef72,0
1/1/2019 21:34,"fraud_Gottlieb, Considine and Schultz",shopping_net,704.59,M,TX,Futures trader,3365c5a9e2cfbe1f442be14d11b9002c,0
1/1/2019 21:34,fraud_Beier and Sons,home,24.46,M,IA,Estate manager/land agent,11ddd9c81b2333652d380cb64ebd18d3,0
1/1/2019 21:34,fraud_Connelly-Carter,home,15.04,M,NY,"Therapist, drama",6126c2404907ac94d249737261961ab0,0
1/1/2019 21:34,fraud_Erdman-Durgan,health_fitness,113.84,M,WA,Clothing/textile technologist,389422c7d2f777a760342c289f47db82,0
1/1/2019 21:35,"fraud_Okuneva, Schneider and Rau",shopping_pos,120.31,F,VA,Energy engineer,a021259cf708f5ced7ba83ef823de592,0
1/1/2019 21:35,fraud_Kling-Ernser,entertainment,64.64,M,GA,Rural practice surveyor,75a22c9a08982c13ddafb6d86a4a7ede,0
1/1/2019 21:35,"fraud_Altenwerth, Cartwright and Koss",shopping_net,6.08,F,AR,Pharmacologist,cdb45752ab2cee7789c02da9b3475ba4,0
1/1/2019 21:35,fraud_Botsford Ltd,shopping_pos,543.99,F,WI,Logistics and distribution manager,ebf83d005f45eddcd8aa25efaa97deee,0
1/1/2019 21:36,fraud_Gaylord-Powlowski,home,36.17,F,KY,Advertising account executive,a4eea8fbb4ec113e2da5685807faee69,0
1/1/2019 21:36,fraud_Schulist Ltd,food_dining,15.85,M,IN,Retail banker,e10b85974121e5408ffc1836ab997eb7,0
1/1/2019 21:38,fraud_Kuhn Group,food_dining,33.89,F,CA,"Therapist, occupational",8f73e56f3b7115851fc6139cb9f979a5,0
1/1/2019 21:39,"fraud_Labadie, Treutel and Bode",shopping_net,6.48,F,CA,Health physicist,40581283af662ad2a452045e8f5739ae,0
1/1/2019 21:40,fraud_Collier LLC,home,70.31,M,VA,Psychiatrist,da33ddc13571b80672a45453329a1263,0
1/1/2019 21:40,fraud_Stiedemann Ltd,food_dining,53.11,M,OH,Exhibition designer,7b501fee4d11bf0961756e8b289c44e6,0
1/1/2019 21:40,fraud_Morissette PLC,shopping_pos,9.08,M,VA,"Scientist, biomedical",316ee5ff215ce70be05eacf7e569e9f2,0
1/1/2019 21:41,"fraud_Romaguera, Cruickshank and Greenholt",shopping_net,2.71,M,NY,"Therapist, drama",e4597f55aabcec3166c927ea7cb70ad5,0
1/1/2019 21:41,"fraud_Witting, Beer and Ernser",home,28.77,M,CO,"Engineer, electronics",6ad315925e4dd95e9a85ab5dc7ab0ca7,0
1/1/2019 21:41,fraud_Thiel Ltd,travel,7.26,M,MI,Historic buildings inspector/conservation officer,8576c2c1457378f030e1db83ccc3f4cc,0
1/1/2019 21:41,fraud_Hills-Boyer,personal_care,9.88,F,SC,Social researcher,419a695affa4f2ddd0953341c76f981b,0
1/1/2019 21:41,"fraud_Rodriguez, Yost and Jenkins",misc_net,32.51,F,IA,Engineering geologist,e2769d2f14d12d28a441b21256bf6cfc,0
1/1/2019 21:42,fraud_Greenholt Ltd,health_fitness,75.33,M,MO,"Engineer, agricultural",52f9c1d177241c00661e9d83d1faee21,0
1/1/2019 21:42,fraud_Schoen Ltd,kids_pets,96.82,F,FL,Higher education careers adviser,bd600220fc3aa10bdda180442dacad43,0
1/1/2019 21:42,fraud_Goyette-Gerhold,kids_pets,48.67,M,TX,Clothing/textile technologist,6090fcbc7c96282f01db73194c39b1dc,0
1/1/2019 21:42,fraud_Schaefer Ltd,kids_pets,12.19,F,MO,Production manager,e2b08de278a65b926127d5d70f1a4cba,0
1/1/2019 21:43,"fraud_Witting, Beer and Ernser",home,92.62,M,NY,Further education lecturer,37aca0bce8df026cb2369a58ea29417d,0
1/1/2019 21:43,"fraud_Okuneva, Schneider and Rau",shopping_pos,3.59,M,MI,"Social research officer, government",e95f785187c794a3c5a54a45c8c15651,0
1/1/2019 21:43,fraud_Morissette LLC,entertainment,39.73,F,KS,Film/video editor,78871885d1151dcb3ea703646a4daf28,0
1/1/2019 21:43,fraud_Lubowitz-Walter,kids_pets,54.98,M,WY,Freight forwarder,cb130a5560a8593c43612c21ef9808c2,0
1/1/2019 21:44,fraud_Lubowitz-Walter,kids_pets,77.01,M,MI,Police officer,161cc82cd72800ccbca31dcf428b4940,0
1/1/2019 21:44,fraud_Renner Ltd,home,172.91,M,IL,Claims inspector/assessor,5d6c6dc66afc54a8ea61b9ee7773273c,0
1/1/2019 21:44,fraud_Kilback and Sons,entertainment,18.55,F,MS,"Education officer, community",6a073292e48d935152ca1ae4b4ad3ece,0
1/1/2019 21:46,fraud_Labadie LLC,personal_care,8.63,F,OH,"Copywriter, advertising",4b112f5b119fc33e95574719140eb44c,0
1/1/2019 21:46,fraud_Beier and Sons,home,90.45,M,TX,Petroleum engineer,9e42421c88eb8a6501b56c77b1d7a634,0
1/1/2019 21:46,fraud_Gaylord-Powlowski,home,45.44,M,KY,"Research officer, political party",f6bd6a2905f3f7d593d46e60711d8f7d,0
1/1/2019 21:46,fraud_Yost-Rogahn,personal_care,3.58,F,PA,Structural engineer,bc13ac89dc384de48cc6f201ce55669c,0
1/1/2019 21:47,"fraud_Schiller, Blanda and Johnson",home,21.6,M,NJ,Health promotion specialist,5348e7d0bda43558b0ef1538cdd5224f,0
1/1/2019 21:48,"fraud_Mante, Luettgen and Hackett",health_fitness,35.7,F,VA,Energy engineer,82f0b1e2cc0f59f27c56b2ed41ac797c,0
1/1/2019 21:48,fraud_Jacobi and Sons,shopping_pos,206.68,M,IL,Commercial/residential surveyor,a052572f7a9679bdd4e4712823c5f9b1,0
1/1/2019 21:48,fraud_Bednar PLC,kids_pets,55.92,M,TX,Petroleum engineer,75ecf26a4ec07362abff0589b26b6847,0
2/1/2019 1:06,fraud_Rutherford-Mertz,grocery_pos,281.06,M,NC,Soil scientist,e8a81877ae9a0a7f883e15cb39dc4022,1
2/1/2019 1:47,"fraud_Jenkins, Hauck and Friesen",gas_transport,11.52,F,TX,Horticultural consultant,bc7d41c41103877b03232f03f1f8d3f5,1
2/1/2019 3:05,fraud_Goodwin-Nitzsche,grocery_pos,276.31,F,TX,Horticultural consultant,b98f12f4168391b2203238813df5aa8c,1
2/1/2019 3:38,fraud_Erdman-Kertzmann,gas_transport,7.03,M,NC,Soil scientist,397894a5c4c02e3c61c784001f0f14e4,1
2/1/2019 3:55,fraud_Koepp-Parker,grocery_pos,275.73,F,TX,Horticultural consultant,7863235a750d73a244c07f1fb7f0185a,1
2/1/2019 13:38,fraud_Medhurst PLC,shopping_net,844.8,M,NC,Soil scientist,248c2746e78f2ec713df51254ff1b302,1
2/1/2019 23:52,fraud_Ruecker Group,misc_net,843.91,M,NC,Soil scientist,2f7d497f607396ab669c14c2abe3886f,1
3/1/2019 1:05,fraud_Conroy-Cruickshank,gas_transport,10.76,F,TX,Horticultural consultant,0a2f8002e55a3565c5c88d8cf039fed8,1
3/1/2019 1:35,fraud_Koepp-Parker,grocery_pos,332.35,F,TX,Horticultural consultant,97903213a2fd7e53bbaa60807144a505,1
3/1/2019 3:17,fraud_Strosin-Cruickshank,grocery_pos,315.34,F,TX,Horticultural consultant,0ffc2b7dae4c33883f14ac60283d4027,1
3/1/2019 16:54,fraud_Rau and Sons,grocery_pos,337.05,F,PA,Public affairs consultant,7301679c460c5f2a464b0ecb5c610b47,1
3/1/2019 18:07,fraud_Pouros-Conroy,shopping_pos,711.66,F,PA,Public affairs consultant,d8daaffedc75c3e9228351ffac06aca9,1
3/1/2019 22:09,"fraud_Johnson, Runolfsdottir and Mayer",misc_net,707.5,F,PA,Public affairs consultant,e366fd492cb7dfca302daba1f62ba9f4,1
3/1/2019 22:21,fraud_Fisher Inc,shopping_net,942.62,M,NC,Soil scientist,41b9e040c87e3ec6928ea9f86c571774,1
3/1/2019 22:58,fraud_Mosciski Group,travel,4.5,F,PA,Public affairs consultant,2751eef2242b86fba1c3e6c1bb6a7022,1
3/1/2019 23:09,fraud_Morissette PLC,shopping_pos,821.96,M,NC,Soil scientist,b7941dbeaf57c1dd33db619996852b0a,1
3/1/2019 23:29,fraud_Lemke-Gutmann,shopping_net,1092.68,M,NC,Soil scientist,d7a512888741e0585a7277b2d1bc8348,1
3/1/2019 23:41,fraud_Mohr-Bayer,shopping_net,1254.27,M,NC,Soil scientist,e8cd6d3df90834fe23e6ebb4e52a7349,1
3/1/2019 23:44,"fraud_Moen, Reinger and Murphy",grocery_pos,274.09,F,TX,Horticultural consultant,fdae36d3824101b501a9500505c0dd4c,1
4/1/2019 0:58,"fraud_Stokes, Christiansen and Sipes",grocery_net,14.37,M,AK,"Administrator, education",a3806e984cec6ac0096d8184c64ad3a1,1
4/1/2019 2:13,fraud_Rau and Sons,grocery_pos,316.93,F,PA,Public affairs consultant,9a6497aef537514b394fad2b89ef0516,1
4/1/2019 2:57,fraud_Padberg-Welch,grocery_pos,327.68,F,PA,Public affairs consultant,4ae53182552dba862e94bf0b13dda3e6,1
21/4/2019 4:49,fraud_Heidenreich PLC,grocery_pos,96.2,M,WI,IT trainer,cff0c4f3b2bb549c412690b27debe609,0
21/4/2019 4:50,fraud_Heidenreich PLC,grocery_pos,88.52,F,AL,Materials engineer,54e88f103fba2d886284f6c584394896,0
21/4/2019 4:50,fraud_Wolf Inc,grocery_pos,90.36,M,VA,Waste management officer,d89dc8d2494b5a60297d3713b158786d,0
21/4/2019 4:51,fraud_Sawayn PLC,shopping_pos,61.04,M,SC,Chief Strategy Officer,d0db2692553310182e8346ce4db54bcc,0
21/4/2019 4:52,"fraud_Streich, Dietrich and Barton",shopping_net,9.17,F,MO,Architect,5b7744f0d8670df0ff8edaecb11d57be,0
21/4/2019 4:52,"fraud_Goldner, Kovacek and Abbott",grocery_pos,187.92,F,CA,"Designer, exhibition/display",ae421ff4a7b0f0e853ded63910bb9371,0
21/4/2019 4:54,fraud_Cole PLC,grocery_pos,61.39,M,IA,IT trainer,39f6eab23cd1fda0f2f4984a2dd1fbbb,0
21/4/2019 4:55,fraud_Miller-Hauck,grocery_pos,115.32,F,MO,Tax inspector,428490f5eb76949c5ebb2f74a52887b0,0
21/4/2019 4:55,"fraud_Casper, Hand and Zulauf",grocery_pos,135.69,F,MS,Medical physicist,d8161d0bcf3743101c6f435cb6f0ff70,0
21/4/2019 4:55,fraud_Ankunding LLC,shopping_net,39.22,F,MS,Trading standards officer,075c5097a5480467fa67162db9e6456d,0
21/4/2019 4:56,fraud_Block-Parisian,misc_net,2.86,F,OH,Private music teacher,15b691be22630da0f31c1749b0aadd98,0
21/4/2019 4:56,fraud_Fisher Inc,shopping_net,7.19,M,VA,"Designer, multimedia",7f1c3d0f1a33f3cac782114a4f58756e,0
21/4/2019 4:57,"fraud_Lehner, Mosciski and King",misc_net,27.36,F,MI,"Psychologist, sport and exercise",387611d22042a93c0df53896f8963348,0
21/4/2019 5:00,fraud_Dickinson-Rempel,misc_pos,6.79,M,NY,Television/film/video producer,a688f00378edcf9e416e14bd4575ff02,0
21/4/2019 5:00,"fraud_Wiza, Schaden and Stark",misc_pos,3.7,M,WV,Chartered public finance accountant,ed63dd861cd83490b7c244eb2912c6c8,0
21/4/2019 5:01,fraud_Kerluke-Abshire,shopping_net,7,M,MI,"Producer, radio",d861402b018fbe54b3f0e6f85b47db90,0
21/4/2019 5:01,"fraud_Johnson, Runolfsdottir and Mayer",misc_net,164.11,M,NM,Historic buildings inspector/conservation officer,431bc66d569c4e0f1c14937fc8c9096c,0
21/4/2019 5:01,fraud_Terry-Huel,shopping_net,108.51,M,ND,Administrator,ab4e9cbf09fe418f609cccb119b13e5c,0
21/4/2019 5:02,fraud_Brekke and Sons,gas_transport,37.31,F,VA,Energy engineer,becc131dccd1d520941d3809baabf238,0
21/4/2019 5:03,fraud_Goldner-Lemke,entertainment,11.76,F,SC,Chemical engineer,227127618b39bd4c1adcf13664abaa17,0
21/4/2019 5:04,fraud_Pagac LLC,shopping_pos,6.99,M,WV,Accounting technician,46596425aa0220a97fb280401090c975,0
21/4/2019 5:05,fraud_Turcotte-Halvorson,misc_pos,42.34,M,NY,Cytogeneticist,006fb1f36e4f43f8c704c11532cb8bc9,0
21/4/2019 5:08,fraud_Kuhn LLC,misc_net,1.65,F,TX,Cytogeneticist,59bc94f567bf8cbce7241a4cb8ddaaea,0
21/4/2019 5:10,fraud_Torp-Labadie,gas_transport,43.27,F,WY,Materials engineer,3abe994e7500e3fab731d44ee6f97bc3,0
21/4/2019 5:10,fraud_Murray Ltd,grocery_net,90.82,F,IN,Firefighter,f06a15abc404030853f6fb421bb58d8a,0
21/4/2019 5:10,fraud_Kuvalis Ltd,gas_transport,65.42,M,MA,Geoscientist,2a80848f9c796910fb65914338f1ecf2,0
21/4/2019 5:10,fraud_Kutch and Sons,grocery_pos,199.69,F,FL,Paramedic,a8b5b8dcafb064485caab0f69b1fe8a2,0
21/4/2019 5:11,"fraud_Reilly, Heaney and Cole",gas_transport,36.92,F,OK,Barrister,c11bc1a001f35b6bcfda3678fc5fb1b2,0
21/4/2019 5:11,fraud_Harris Inc,gas_transport,53.53,M,TX,Futures trader,c59b5181b01e8b9d33d025308e271cf0,0
